scheme,condition,wm,prompt_id,seed,score_weighted
SynthID,para,1,19,12,0.5373126093432607
SynthID,para,1,19,13,0.5257951517919547
SynthID,para,1,19,14,0.5388425890528499
SynthID,para,1,20,11,0.5222749329147743
SynthID,para,1,20,12,0.5221120423090867
SynthID,para,1,20,13,0.510803682849534
SynthID,para,1,20,14,0.5313311688311688
SynthID,para,1,21,11,0.5292643896994863
SynthID,para,1,21,12,0.5449847168911577
SynthID,para,1,21,13,0.5304926250843536
SynthID,para,1,21,14,0.5301681390709604
SynthID,para,1,22,11,0.5316621417375729
SynthID,para,1,22,12,0.5319203835084053
SynthID,para,1,22,13,0.5159962875705004
SynthID,para,1,22,14,0.5415570541106317
SynthID,para,1,23,11,0.5423433086928926
SynthID,para,1,23,12,0.5272180866195179
SynthID,para,1,23,13,0.5509663109878626
SynthID,para,1,23,14,0.5398438999424221
SynthID,launder,0,0,11,0.49816147683733897
SynthID,launder,0,0,12,0.507465570426545
SynthID,launder,0,0,13,0.5012150195638744
SynthID,launder,0,0,14,0.497019088930757
SynthID,launder,0,1,11,0.5013366254745565
SynthID,launder,0,1,12,0.5004540049724354
SynthID,launder,0,1,13,0.4957667079370933
SynthID,launder,0,1,14,0.4980949001118162
SynthID,launder,0,2,11,0.4985814483209671
SynthID,launder,0,2,12,0.5060375540583257
SynthID,launder,0,2,13,0.4928531137258632
SynthID,launder,0,2,14,0.5002456116948143
SynthID,launder,0,3,11,0.5053233548698358
SynthID,launder,0,3,12,0.49976834172445456
SynthID,launder,0,3,13,0.5046937253011808
SynthID,launder,0,3,14,0.5017714829346327
SynthID,launder,0,4,11,0.5003235918697543
SynthID,launder,0,4,12,0.499848647727586
SynthID,launder,0,4,13,0.4997384125255738
SynthID,launder,0,4,14,0.5056631220931423
SynthID,launder,0,5,11,0.5053151815402269
SynthID,launder,0,5,12,0.5069110910911727
SynthID,launder,0,5,13,0.5076958632982974
SynthID,launder,0,5,14,0.5015859123519387
SynthID,launder,0,6,11,0.5067383783163851
SynthID,launder,0,6,12,0.5004107472375998
SynthID,launder,0,6,13,0.4998868067375443
SynthID,launder,0,6,14,0.49946734870175674
SynthID,launder,0,7,11,0.5041775155203146
SynthID,launder,0,7,12,0.5023038913161649
SynthID,launder,0,7,13,0.4996094639323304
SynthID,launder,0,7,14,0.4976593521421107
SynthID,launder,0,8,11,0.4988721828760143
SynthID,launder,0,8,12,0.49856574875156984
SynthID,launder,0,8,13,0.5014370926008856
SynthID,launder,0,8,14,0.504329945709256
SynthID,launder,0,9,11,0.4960381703743027
SynthID,launder,0,9,12,0.5051019264795169
SynthID,launder,0,9,13,0.5021354422173435
SynthID,launder,0,9,14,0.49700177162345366
SynthID,launder,0,10,11,0.4976978216161172
SynthID,launder,0,10,12,0.5059941590976074
SynthID,launder,0,10,13,0.5007316875359232
SynthID,launder,0,10,14,0.5035117265910447
SynthID,launder,0,11,11,0.5000313857765711
SynthID,launder,0,11,12,0.5059905063457307
SynthID,launder,0,11,13,0.501868058873571
SynthID,launder,0,11,14,0.5036495220403266
SynthID,launder,0,12,11,0.4965154604282341
SynthID,launder,0,12,12,0.4991116252647303
SynthID,launder,0,12,13,0.5008135050931835
SynthID,launder,0,12,14,0.49964346971944873
SynthID,launder,0,13,11,0.5023350662331172
SynthID,launder,0,13,12,0.498341427780913
SynthID,launder,0,13,13,0.4958167885754093
SynthID,launder,0,13,14,0.502392938738643
SynthID,launder,0,14,11,0.49837553251346356
SynthID,launder,0,14,12,0.5032435208921768
SynthID,launder,0,14,13,0.5071336892782334
SynthID,launder,0,14,14,0.5059065969074379
SynthID,launder,0,15,11,0.5017123085112676
SynthID,launder,0,15,12,0.5025174728912082
SynthID,launder,0,15,13,0.5019517502276123
SynthID,launder,0,15,14,0.5013934310486035
SynthID,launder,0,16,11,0.49952599125012914
SynthID,launder,0,16,12,0.49319365823955247
SynthID,launder,0,16,13,0.5001469211771468
SynthID,launder,0,16,14,0.5004684753546171
SynthID,launder,0,17,11,0.5071557491620188
SynthID,launder,0,17,12,0.5063420220151444
SynthID,launder,0,17,13,0.4979046815253712
SynthID,launder,0,17,14,0.4981502772240649
SynthID,launder,0,18,11,0.5000808828857892
SynthID,launder,0,18,12,0.50237783370372
SynthID,launder,0,18,13,0.5009566230046899
SynthID,launder,0,18,14,0.49930092231866197
SynthID,launder,0,19,11,0.49942895040235663
SynthID,launder,0,19,12,0.5046125591580137
SynthID,launder,0,19,13,0.503290674842399
SynthID,launder,0,19,14,0.4972131239720539
SynthID,launder,0,20,11,0.4978967392760496
SynthID,launder,0,20,12,0.5020180178937435
SynthID,launder,0,20,13,0.5025056386762631
SynthID,launder,0,20,14,0.5015545043556744
SynthID,launder,0,21,11,0.5042709406142797
SynthID,launder,0,21,12,0.5019442629044188
SynthID,launder,0,21,13,0.49845433217572566
SynthID,launder,0,21,14,0.5049500747064809
SynthID,launder,0,22,11,0.4996916238295549
SynthID,launder,0,22,12,0.5002767559992993
SynthID,launder,0,22,13,0.4994115382500137
SynthID,launder,0,22,14,0.5011266833520654
SynthID,launder,0,23,11,0.5015606479118909
SynthID,launder,0,23,12,0.49547109331131906
SynthID,launder,0,23,13,0.49900684383443
SynthID,launder,0,23,14,0.5003460991966739
SynthID,launder,1,0,11,0.5197455337209249
SynthID,launder,1,0,12,0.511383333612727
SynthID,launder,1,0,13,0.5096158457627931
SynthID,launder,1,0,14,0.5114007441268338
SynthID,launder,1,1,11,0.5040212246506655
SynthID,launder,1,1,12,0.5132177613274415
SynthID,launder,1,1,13,0.5123734024596094
SynthID,launder,1,1,14,0.5160321529282857
SynthID,launder,1,2,11,0.5538009695294083
SynthID,launder,1,2,12,0.5473746081504701
SynthID,launder,1,2,13,0.556861393821734
SynthID,launder,1,2,14,0.5468691646956305
SynthID,launder,1,3,11,0.5084464857973647
SynthID,launder,1,3,12,0.5128186811662552
SynthID,launder,1,3,13,0.5216322785708825
SynthID,launder,1,3,14,0.5174113444530868
SynthID,launder,1,4,11,0.49138500701504245
SynthID,launder,1,4,12,0.5302092321122225
SynthID,launder,1,4,13,0.5163624809098947
SynthID,launder,1,4,14,0.5312584356495995
SynthID,launder,1,5,11,0.5073709151362393
SynthID,launder,1,5,12,0.5072939366747853
SynthID,launder,1,5,13,0.5173792045289208
SynthID,launder,1,5,14,0.5252122035712999
SynthID,launder,1,6,11,0.5214433934481962
SynthID,launder,1,6,12,0.5386783699059562
SynthID,launder,1,6,13,0.5213014228731321
SynthID,launder,1,6,14,0.5187049469691447
SynthID,launder,1,7,11,0.5430123467967362
SynthID,launder,1,7,12,0.5085845189293465
SynthID,launder,1,7,13,0.5135536914738223
SynthID,launder,1,7,14,0.5367182944042578
SynthID,launder,1,8,11,0.5203690864571415
SynthID,launder,1,8,12,0.5107314936487078
SynthID,launder,1,8,13,0.5234446877597779
SynthID,launder,1,8,14,0.5172622779519331
SynthID,launder,1,9,11,0.5202330729858492
SynthID,launder,1,9,12,0.5303031385861473
SynthID,launder,1,9,13,0.5181685976299618
SynthID,launder,1,9,14,0.5153916320740357
SynthID,launder,1,10,11,0.5325050388461152
SynthID,launder,1,10,12,0.5449351943885165
SynthID,launder,1,10,13,0.5487034540737198
SynthID,launder,1,10,14,0.5502354387267094
SynthID,launder,1,11,11,0.5191602841305207
SynthID,launder,1,11,12,0.528204327205406
SynthID,launder,1,11,13,0.5169370523762671
SynthID,launder,1,11,14,0.5353224578061755
SynthID,launder,1,12,11,0.5189834605195107
SynthID,launder,1,12,12,0.5128494658051308
SynthID,launder,1,12,13,0.5166909644848988
SynthID,launder,1,12,14,0.5160841738872312
SynthID,launder,1,13,11,0.5320752846717137
SynthID,launder,1,13,12,0.5233008781581515
SynthID,launder,1,13,13,0.5125909858513225
SynthID,launder,1,13,14,0.5199808083114774
SynthID,launder,1,14,11,0.5155753436413106
SynthID,launder,1,14,12,0.5172641944212492
SynthID,launder,1,14,13,0.5096985688014711
SynthID,launder,1,14,14,0.5240612043144025
SynthID,launder,1,15,11,0.5158787365937779
SynthID,launder,1,15,12,0.5187441032352315
SynthID,launder,1,15,13,0.5101875901875902
SynthID,launder,1,15,14,0.5152496108161133
SynthID,launder,1,16,11,0.5555927228551283
SynthID,launder,1,16,12,0.5432351851982895
SynthID,launder,1,16,13,0.5301161072976129
SynthID,launder,1,16,14,0.5465950213839237
SynthID,launder,1,17,11,0.5244853299195238
SynthID,launder,1,17,12,0.5205290857664933
SynthID,launder,1,17,13,0.5119661499525466
SynthID,launder,1,17,14,0.526633807304086
SynthID,launder,1,18,11,0.5207028901384377
SynthID,launder,1,18,12,0.5188957068854354
SynthID,launder,1,18,13,0.5131117033578969
SynthID,launder,1,18,14,0.5152248827230484
SynthID,launder,1,19,11,0.5235638107559291
SynthID,launder,1,19,12,0.5352840694462843
SynthID,launder,1,19,13,0.5203856503213302
SynthID,launder,1,19,14,0.5258252920264094
SynthID,launder,1,20,11,0.5126097178683385
SynthID,launder,1,20,12,0.5221120423090867
SynthID,launder,1,20,13,0.5127523167902431
SynthID,launder,1,20,14,0.5194620027293855
SynthID,launder,1,21,11,0.5197261463719144
SynthID,launder,1,21,12,0.5162550685777751
SynthID,launder,1,21,13,0.5160888414593476
SynthID,launder,1,21,14,0.5217997480101058
SynthID,launder,1,22,11,0.5144502496226634
SynthID,launder,1,22,12,0.5205873115390357
SynthID,launder,1,22,13,0.5056928777997787
SynthID,launder,1,22,14,0.5236228488831309
SynthID,launder,1,23,11,0.5274800440235033
SynthID,launder,1,23,12,0.5209222648794125
SynthID,launder,1,23,13,0.5312013142128647
SynthID,launder,1,23,14,0.5319379304944661
SynthID,launder_api,0,0,11,0.494031679996875
SynthID,launder_api,0,0,12,0.4969555891910504
SynthID,launder_api,0,0,13,0.501340116596125
SynthID,launder_api,0,0,14,0.49889007026808585
SynthID,launder_api,0,1,11,0.4994275699749419
SynthID,launder_api,0,1,12,0.49679975445224567
SynthID,launder_api,0,1,13,0.4987873317030205
SynthID,launder_api,0,1,14,0.4987739548451884
SynthID,launder_api,0,2,11,0.4979790773369846
SynthID,launder_api,0,2,12,0.49973401728887623
SynthID,launder_api,0,2,13,0.4929748662910119
SynthID,launder_api,0,2,14,0.5020605606287766
SynthID,launder_api,0,3,11,0.4985630753278145
SynthID,launder_api,0,3,12,0.49367522840683165
SynthID,launder_api,0,3,13,0.4973283308983106
SynthID,launder_api,0,3,14,0.5039642917037553
SynthID,launder_api,0,4,11,0.500846296405828
SynthID,launder_api,0,4,12,0.4962263093924536
SynthID,launder_api,0,4,13,0.4979302791101711
SynthID,launder_api,0,4,14,0.49569013129577927
SynthID,launder_api,0,5,11,0.5007828869361833
SynthID,launder_api,0,5,12,0.5013150371640938
SynthID,launder_api,0,5,13,0.5008839175453595
SynthID,launder_api,0,5,14,0.49782824933687003
SynthID,launder_api,0,6,11,0.5004581743302692
SynthID,launder_api,0,6,12,0.501264044641222
SynthID,launder_api,0,6,13,0.4993576796818551
SynthID,launder_api,0,6,14,0.49866572370199697
SynthID,launder_api,0,7,11,0.4989875954528178
SynthID,launder_api,0,7,12,0.4965659342342045
SynthID,launder_api,0,7,13,0.506526055154241
SynthID,launder_api,0,7,14,0.5024646794408069
SynthID,launder_api,0,8,11,0.5049173188358141
SynthID,launder_api,0,8,12,0.501278154562539
SynthID,launder_api,0,8,13,0.5023443847010872
SynthID,launder_api,0,8,14,0.5027089979239455
SynthID,launder_api,0,9,11,0.4966063781196688
SynthID,launder_api,0,9,12,0.5006079261060336
SynthID,launder_api,0,9,13,0.49289962852717295
SynthID,launder_api,0,9,14,0.5014444936225003
SynthID,launder_api,0,10,11,0.5061850490777471
SynthID,launder_api,0,10,12,0.5023223779762491
SynthID,launder_api,0,10,13,0.5066278224524101
SynthID,launder_api,0,10,14,0.5034253668366142
SynthID,launder_api,0,11,11,0.5002838632631735
SynthID,launder_api,0,11,12,0.50363870861341
SynthID,launder_api,0,11,13,0.4986933555740895
SynthID,launder_api,0,11,14,0.4995929172792354
SynthID,launder_api,0,12,11,0.5025996571092444
SynthID,launder_api,0,12,12,0.5020996746565185
SynthID,launder_api,0,12,13,0.5014314912297997
SynthID,launder_api,0,12,14,0.5009494197046762
SynthID,launder_api,0,13,11,0.5068531507693169
SynthID,launder_api,0,13,12,0.5008840026813351
SynthID,launder_api,0,13,13,0.49834668787298925
SynthID,launder_api,0,13,14,0.4977902457951235
SynthID,launder_api,0,14,11,0.49884065929875143
SynthID,launder_api,0,14,12,0.5024498363553506
SynthID,launder_api,0,14,13,0.501353989941656
SynthID,launder_api,0,14,14,0.5068001977351426
SynthID,launder_api,0,15,11,0.49930821416347637
SynthID,launder_api,0,15,12,0.496638935336673
SynthID,launder_api,0,15,13,0.4975939485017101
SynthID,launder_api,0,15,14,0.49862980334849666
SynthID,launder_api,0,16,11,0.4969179565222771
SynthID,launder_api,0,16,12,0.5009192339363782
SynthID,launder_api,0,16,13,0.5034167921942218
SynthID,launder_api,0,16,14,0.5012279364003501
SynthID,launder_api,0,17,11,0.5019864211338826
SynthID,launder_api,0,17,12,0.5043136759868998
SynthID,launder_api,0,17,13,0.5019790794750174
SynthID,launder_api,0,17,14,0.4965527716888878
SynthID,launder_api,0,18,11,0.5061384797697647
SynthID,launder_api,0,18,12,0.5006157884815438
SynthID,launder_api,0,18,13,0.5041646129479571
SynthID,launder_api,0,18,14,0.5034977667248184
SynthID,launder_api,0,19,11,0.49560535228014346
SynthID,launder_api,0,19,12,0.5017011245459522
SynthID,launder_api,0,19,13,0.5043298593705967
SynthID,launder_api,0,19,14,0.4984791196905535
SynthID,launder_api,0,20,11,0.4995589134632516
SynthID,launder_api,0,20,12,0.49946739501536364
SynthID,launder_api,0,20,13,0.5024892429611123
SynthID,launder_api,0,20,14,0.49694200567789826
SynthID,launder_api,0,21,11,0.500878578892372
SynthID,launder_api,0,21,12,0.5034500174155346
SynthID,launder_api,0,21,13,0.5051028308159969
SynthID,launder_api,0,21,14,0.5019309078243248
SynthID,launder_api,0,22,11,0.4972354703920989
SynthID,launder_api,0,22,12,0.49745506967579023
SynthID,launder_api,0,22,13,0.5001484783532691
SynthID,launder_api,0,22,14,0.49647482893450634
SynthID,launder_api,0,23,11,0.4994349767265128
SynthID,launder_api,0,23,12,0.4946880719419904
SynthID,launder_api,0,23,13,0.5004522801256013
SynthID,launder_api,0,23,14,0.5045819310088402
SynthID,launder_api,1,0,11,0.5068071126224253
SynthID,launder_api,1,0,12,0.5028070187980541
SynthID,launder_api,1,0,13,0.5085263743570954
SynthID,launder_api,1,0,14,0.5024576704621928
SynthID,launder_api,1,1,11,0.4993491101834857
SynthID,launder_api,1,1,12,0.5015934616423845
SynthID,launder_api,1,1,13,0.49590725206213554
SynthID,launder_api,1,1,14,0.5046815537236993
SynthID,launder_api,1,2,11,0.5038006977633885
SynthID,launder_api,1,2,12,0.5143891347427826
SynthID,launder_api,1,2,13,0.5068926036180444
SynthID,launder_api,1,2,14,0.5025960587500985
SynthID,launder_api,1,3,11,0.5050954397887801
SynthID,launder_api,1,3,12,0.5020911785388038
SynthID,launder_api,1,3,13,0.5033720878120349
SynthID,launder_api,1,3,14,0.4992740915900443
SynthID,launder_api,1,4,11,0.5069759665621735
SynthID,launder_api,1,4,12,0.5100732766835564
SynthID,launder_api,1,4,13,0.49862590278210284
SynthID,launder_api,1,4,14,0.5092731734801532
SynthID,launder_api,1,5,11,0.5010858073636979
SynthID,launder_api,1,5,12,0.5025834422274431
SynthID,launder_api,1,5,13,0.4969381698761009
SynthID,launder_api,1,5,14,0.5016201796712565
SynthID,launder_api,1,6,11,0.5074125874125874
SynthID,launder_api,1,6,12,0.5069794005600254
SynthID,launder_api,1,6,13,0.5142391157759518
SynthID,launder_api,1,6,14,0.5091077813887052
SynthID,launder_api,1,7,11,0.5077872662414875
SynthID,launder_api,1,7,12,0.5186603875314315
SynthID,launder_api,1,7,13,0.5088158170939755
SynthID,launder_api,1,7,14,0.5103584237643651
SynthID,launder_api,1,8,11,0.5057147956174928
SynthID,launder_api,1,8,12,0.49630364326549714
SynthID,launder_api,1,8,13,0.5022339254615117
SynthID,launder_api,1,8,14,0.5029814141772301
SynthID,launder_api,1,9,11,0.5067284728257979
SynthID,launder_api,1,9,12,0.5016759543730356
SynthID,launder_api,1,9,13,0.5008401835108992
SynthID,launder_api,1,9,14,0.5082125815668136
SynthID,launder_api,1,10,11,0.5097918297798589
SynthID,launder_api,1,10,12,0.5113059445331304
SynthID,launder_api,1,10,13,0.5035793650493539
SynthID,launder_api,1,10,14,0.5004846788279795
SynthID,launder_api,1,11,11,0.5057088453429631
SynthID,launder_api,1,11,12,0.5000695464207894
SynthID,launder_api,1,11,13,0.5070095010298319
SynthID,launder_api,1,11,14,0.507100063022102
SynthID,launder_api,1,12,11,0.5023896739394866
SynthID,launder_api,1,12,12,0.5027923434976727
SynthID,launder_api,1,12,13,0.4962859303648025
SynthID,launder_api,1,12,14,0.5059466326221054
SynthID,launder_api,1,13,11,0.5046314149957611
SynthID,launder_api,1,13,12,0.5077662451940624
SynthID,launder_api,1,13,13,0.5044448050931185
SynthID,launder_api,1,13,14,0.5049473706188166
SynthID,launder_api,1,14,11,0.5071370390192931
SynthID,launder_api,1,14,12,0.5069694112460815
SynthID,launder_api,1,14,13,0.499915841929829
SynthID,launder_api,1,14,14,0.5080163335482484
SynthID,launder_api,1,15,11,0.5026012727162152
SynthID,launder_api,1,15,12,0.5053822895128839
SynthID,launder_api,1,15,13,0.5029565702264633
SynthID,launder_api,1,15,14,0.5042667858107184
SynthID,launder_api,1,16,11,0.5140596720667151
SynthID,launder_api,1,16,12,0.5085806809944741
SynthID,launder_api,1,16,13,0.5074957744214664
SynthID,launder_api,1,16,14,0.506236102580852
SynthID,launder_api,1,17,11,0.5028551091426764
SynthID,launder_api,1,17,12,0.5062710238902964
SynthID,launder_api,1,17,13,0.4985106234761407
SynthID,launder_api,1,17,14,0.5042546380086912
SynthID,launder_api,1,18,11,0.504240748728364
SynthID,launder_api,1,18,12,0.5065436330296118
SynthID,launder_api,1,18,13,0.5019557259965225
SynthID,launder_api,1,18,14,0.5005024070756829
SynthID,launder_api,1,19,11,0.511372052442207
SynthID,launder_api,1,19,12,0.5075399716076767
SynthID,launder_api,1,19,13,0.5063459579529846
SynthID,launder_api,1,19,14,0.50048679902473
SynthID,launder_api,1,20,11,0.497890257955855
SynthID,launder_api,1,20,12,0.5026298064144995
SynthID,launder_api,1,20,13,0.5022279490483424
SynthID,launder_api,1,20,14,0.5044503947521188
SynthID,launder_api,1,21,11,0.5057522486528572
SynthID,launder_api,1,21,12,0.5162696652095804
SynthID,launder_api,1,21,13,0.5087315442260725
SynthID,launder_api,1,21,14,0.5055211511474471
SynthID,launder_api,1,22,11,0.5055184935706452
SynthID,launder_api,1,22,12,0.5088479977209389
SynthID,launder_api,1,22,13,0.49532883307370296
SynthID,launder_api,1,22,14,0.5152376859584892
SynthID,launder_api,1,23,11,0.5031521896438866
SynthID,launder_api,1,23,12,0.5029238329238329
SynthID,launder_api,1,23,13,0.5060563410317105
SynthID,launder_api,1,23,14,0.5079245353522008
