scheme,condition,wm,prompt_id,seed,score,stat,n_tokens,edits,rejected,short,src
SynthID,rtt,1,12,13,0.5066417600664176,0.5066417600664176,870,-1,0,0,pos_SynthID
SynthID,rtt,1,12,14,0.5104829210836278,0.5104829210836278,918,-1,0,0,pos_SynthID
SynthID,rtt,1,13,11,0.5057546145494028,0.5057546145494028,940,-1,0,0,pos_SynthID
SynthID,rtt,1,13,12,0.5013665202537824,0.5013665202537824,698,-1,0,0,pos_SynthID
SynthID,rtt,1,13,13,0.5078973346495558,0.5078973346495558,1038,-1,0,0,pos_SynthID
SynthID,rtt,1,13,14,0.5079434167573449,0.5079434167573449,955,-1,0,0,pos_SynthID
SynthID,rtt,1,14,11,0.5040953340046995,0.5040953340046995,1058,-1,0,0,pos_SynthID
SynthID,rtt,1,14,12,0.5127536231884058,0.5127536231884058,974,-1,0,0,pos_SynthID
SynthID,rtt,1,14,13,0.5065367965367965,0.5065367965367965,808,-1,0,0,pos_SynthID
SynthID,rtt,1,14,14,0.505451518934665,0.505451518934665,835,-1,0,0,pos_SynthID
SynthID,rtt,1,15,11,0.5056860321384425,0.5056860321384425,944,-1,0,0,pos_SynthID
SynthID,rtt,1,15,12,0.5050143855322647,0.5050143855322647,919,-1,0,0,pos_SynthID
SynthID,rtt,1,15,13,0.5050689375506894,0.5050689375506894,952,-1,0,0,pos_SynthID
SynthID,rtt,1,15,14,0.5059851463521188,0.5059851463521188,880,-1,0,0,pos_SynthID
SynthID,rtt,1,16,11,0.5082186544342507,0.5082186544342507,1136,-1,0,0,pos_SynthID
SynthID,rtt,1,16,12,0.5095813204508857,0.5095813204508857,863,-1,0,0,pos_SynthID
SynthID,rtt,1,16,13,0.503239656518345,0.503239656518345,878,-1,0,0,pos_SynthID
SynthID,rtt,1,16,14,0.5012396694214876,0.5012396694214876,753,-1,0,0,pos_SynthID
SynthID,rtt,1,17,11,0.5013963963963964,0.5013963963963964,809,-1,0,0,pos_SynthID
SynthID,rtt,1,17,12,0.5054846335697399,0.5054846335697399,795,-1,0,0,pos_SynthID
SynthID,rtt,1,17,13,0.5041031652989449,0.5041031652989449,944,-1,0,0,pos_SynthID
SynthID,rtt,1,17,14,0.5049221860296779,0.5049221860296779,990,-1,0,0,pos_SynthID
SynthID,rtt,1,18,11,0.505184331797235,0.505184331797235,940,-1,0,0,pos_SynthID
SynthID,rtt,1,18,12,0.506967363403007,0.506967363403007,977,-1,0,0,pos_SynthID
SynthID,rtt,1,18,13,0.5047072330654421,0.5047072330654421,925,-1,0,0,pos_SynthID
SynthID,rtt,1,18,14,0.5061097256857855,0.5061097256857855,845,-1,0,0,pos_SynthID
SynthID,rtt,1,19,11,0.5066666666666667,0.5066666666666667,831,-1,0,0,pos_SynthID
SynthID,rtt,1,19,12,0.5052221091895558,0.5052221091895558,1079,-1,0,0,pos_SynthID
SynthID,rtt,1,19,13,0.5073593073593073,0.5073593073593073,712,-1,0,0,pos_SynthID
SynthID,rtt,1,19,14,0.5133333333333333,0.5133333333333333,669,-1,0,0,pos_SynthID
SynthID,rtt,1,20,11,0.5029007633587786,0.5029007633587786,780,-1,0,0,pos_SynthID
SynthID,rtt,1,20,12,0.5053000438020149,0.5053000438020149,939,-1,0,0,pos_SynthID
SynthID,rtt,1,20,13,0.5009429514380009,0.5009429514380009,824,-1,0,0,pos_SynthID
SynthID,rtt,1,20,14,0.5049180327868853,0.5049180327868853,859,-1,0,0,pos_SynthID
SynthID,rtt,1,21,11,0.5136931534232884,0.5136931534232884,720,-1,0,0,pos_SynthID
SynthID,rtt,1,21,12,0.5065030146425495,0.5065030146425495,838,-1,0,0,pos_SynthID
SynthID,rtt,1,21,13,0.5061822125813449,0.5061822125813449,1012,-1,0,0,pos_SynthID
SynthID,rtt,1,21,14,0.5013314967860423,0.5013314967860423,753,-1,0,0,pos_SynthID
SynthID,rtt,1,22,11,0.5042087542087542,0.5042087542087542,832,-1,0,0,pos_SynthID
SynthID,rtt,1,22,12,0.5008607198748044,0.5008607198748044,894,-1,0,0,pos_SynthID
SynthID,rtt,1,22,13,0.49673659673659676,0.49673659673659676,758,-1,0,0,pos_SynthID
SynthID,rtt,1,22,14,0.5062573789846517,0.5062573789846517,877,-1,0,0,pos_SynthID
SynthID,rtt,1,23,11,0.5049220272904483,0.5049220272904483,711,-1,0,0,pos_SynthID
SynthID,rtt,1,23,12,0.5029265873015873,0.5029265873015873,715,-1,0,0,pos_SynthID
SynthID,rtt,1,23,13,0.5066216216216216,0.5066216216216216,765,-1,0,0,pos_SynthID
SynthID,rtt,1,23,14,0.5053545586107091,0.5053545586107091,719,-1,0,0,pos_SynthID
SynthID,para,0,0,11,0.4982198486871384,0.4982198486871384,894,-1,0,0,neg
SynthID,para,0,0,12,0.49972055888223554,0.49972055888223554,968,-1,0,0,neg
SynthID,para,0,0,13,0.49951040391676865,0.49951040391676865,1015,-1,0,0,neg
SynthID,para,0,0,14,0.5000423549343499,0.5000423549343499,928,-1,0,0,neg
SynthID,para,0,1,11,0.4977834612105712,0.4977834612105712,876,-1,0,0,neg
SynthID,para,0,1,12,0.5030812324929972,0.5030812324929972,918,-1,0,0,neg
SynthID,para,0,1,13,0.4992119779353822,0.4992119779353822,960,-1,0,0,neg
SynthID,para,0,1,14,0.49778645833333335,0.49778645833333335,872,-1,0,0,neg
SynthID,para,0,2,11,0.5019444444444444,0.5019444444444444,926,-1,0,0,neg
SynthID,para,0,2,12,0.5059132720105125,0.5059132720105125,802,-1,0,0,neg
SynthID,para,0,2,13,0.4944937176644494,0.4944937176644494,980,-1,0,0,neg
SynthID,para,0,2,14,0.5023565184340555,0.5023565184340555,932,-1,0,0,neg
SynthID,para,0,3,11,0.501986276634164,0.501986276634164,994,-1,0,0,neg
SynthID,para,0,3,12,0.5008888888888889,0.5008888888888889,903,-1,0,0,neg
SynthID,para,0,3,13,0.5048355132778438,0.5048355132778438,954,-1,0,0,neg
SynthID,para,0,3,14,0.5026297085998579,0.5026297085998579,1022,-1,0,0,neg
SynthID,para,0,4,11,0.4981981981981982,0.4981981981981982,1118,-1,0,0,neg
SynthID,para,0,4,12,0.4998805256869773,0.4998805256869773,1017,-1,0,0,neg
SynthID,para,0,4,13,0.5016270888302551,0.5016270888302551,965,-1,0,0,neg
SynthID,para,0,4,14,0.5025387870239775,0.5025387870239775,863,-1,0,0,neg
SynthID,para,0,5,11,0.5036984352773827,0.5036984352773827,816,-1,0,0,neg
SynthID,para,0,5,12,0.5027219991075412,0.5027219991075412,844,-1,0,0,neg
SynthID,para,0,5,13,0.5061568627450981,0.5061568627450981,939,-1,0,0,neg
SynthID,para,0,5,14,0.5012200435729848,0.5012200435729848,887,-1,0,0,neg
SynthID,para,0,6,11,0.5048457026268809,0.5048457026268809,1406,-1,0,0,neg
SynthID,para,0,6,12,0.498568281938326,0.498568281938326,985,-1,0,0,neg
SynthID,para,0,6,13,0.497675094449288,0.497675094449288,1218,-1,0,0,neg
SynthID,para,0,6,14,0.5028401997503121,0.5028401997503121,1152,-1,0,0,neg
SynthID,para,0,7,11,0.503716744913928,0.503716744913928,897,-1,0,0,neg
SynthID,para,0,7,12,0.5036992360273422,0.5036992360273422,905,-1,0,0,neg
SynthID,para,0,7,13,0.5005952380952381,0.5005952380952381,1030,-1,0,0,neg
SynthID,para,0,7,14,0.5018077601410935,0.5018077601410935,849,-1,0,0,neg
SynthID,para,0,8,11,0.49593621399176957,0.49593621399176957,769,-1,0,0,neg
SynthID,para,0,8,12,0.502014652014652,0.502014652014652,787,-1,0,0,neg
SynthID,para,0,8,13,0.5057817998994469,0.5057817998994469,748,-1,0,0,neg
SynthID,para,0,8,14,0.5040798611111111,0.5040798611111111,877,-1,0,0,neg
SynthID,para,0,9,11,0.496372430471584,0.496372430471584,961,-1,0,0,neg
SynthID,para,0,9,12,0.5097672485453034,0.5097672485453034,948,-1,0,0,neg
SynthID,para,0,9,13,0.5031578947368421,0.5031578947368421,1084,-1,0,0,neg
SynthID,para,0,9,14,0.49984332158245204,0.49984332158245204,995,-1,0,0,neg
SynthID,para,0,10,11,0.4969887076537014,0.4969887076537014,889,-1,0,0,neg
SynthID,para,0,10,12,0.5058311575282854,0.5058311575282854,846,-1,0,0,neg
SynthID,para,0,10,13,0.4987022617723396,0.4987022617723396,977,-1,0,0,neg
SynthID,para,0,10,14,0.5006331471135941,0.5006331471135941,967,-1,0,0,neg
SynthID,para,0,11,11,0.5009650180940892,0.5009650180940892,914,-1,0,0,neg
SynthID,para,0,11,12,0.5015599343185551,0.5015599343185551,901,-1,0,0,neg
SynthID,para,0,11,13,0.502656704026567,0.502656704026567,906,-1,0,0,neg
SynthID,para,0,11,14,0.5049382716049383,0.5049382716049383,843,-1,0,0,neg
SynthID,para,0,12,11,0.4976006855184233,0.4976006855184233,888,-1,0,0,neg
SynthID,para,0,12,12,0.5003977724741447,0.5003977724741447,948,-1,0,0,neg
SynthID,para,0,12,13,0.4974496644295302,0.4974496644295302,852,-1,0,0,neg
SynthID,para,0,12,14,0.49828092243186584,0.49828092243186584,924,-1,0,0,neg
SynthID,para,0,13,11,0.5026927784577724,0.5026927784577724,837,-1,0,0,neg
SynthID,para,0,13,12,0.501360544217687,0.501360544217687,805,-1,0,0,neg
SynthID,para,0,13,13,0.4947786131996658,0.4947786131996658,819,-1,0,0,neg
SynthID,para,0,13,14,0.4983157894736842,0.4983157894736842,1020,-1,0,0,neg
SynthID,para,0,14,11,0.4945362134688691,0.4945362134688691,851,-1,0,0,neg
SynthID,para,0,14,12,0.5018663680477791,0.5018663680477791,977,-1,0,0,neg
SynthID,para,0,14,13,0.5082952815829528,0.5082952815829528,953,-1,0,0,neg
SynthID,para,0,14,14,0.5056398288603656,0.5056398288603656,937,-1,0,0,neg
SynthID,para,0,15,11,0.5033450019447686,0.5033450019447686,1037,-1,0,0,neg
SynthID,para,0,15,12,0.5005171042163882,0.5005171042163882,1024,-1,0,0,neg
SynthID,para,0,15,13,0.5003006872852234,0.5003006872852234,962,-1,0,0,neg
SynthID,para,0,15,14,0.5013210039630119,0.5013210039630119,934,-1,0,0,neg
SynthID,para,0,16,11,0.5014285714285714,0.5014285714285714,980,-1,0,0,neg
SynthID,para,0,16,12,0.4935251798561151,0.4935251798561151,914,-1,0,0,neg
SynthID,para,0,16,13,0.4961992136304063,0.4961992136304063,851,-1,0,0,neg
SynthID,para,0,16,14,0.5004347826086957,0.5004347826086957,812,-1,0,0,neg
SynthID,para,0,17,11,0.5,0.5,865,-1,0,0,neg
SynthID,para,0,17,12,0.5002758620689656,0.5002758620689656,799,-1,0,0,neg
SynthID,para,0,17,13,0.5024267399267399,0.5024267399267399,816,-1,0,0,neg
SynthID,para,0,17,14,0.4916221033868093,0.4916221033868093,825,-1,0,0,neg
SynthID,para,0,18,11,0.5034302759134974,0.5034302759134974,964,-1,0,0,neg
SynthID,para,0,18,12,0.5012519561815336,0.5012519561815336,976,-1,0,0,neg
SynthID,para,0,18,13,0.5018037518037518,0.5018037518037518,1035,-1,0,0,neg
SynthID,para,0,18,14,0.5028768699654775,0.5028768699654775,970,-1,0,0,neg
SynthID,para,0,19,11,0.49722583441699175,0.49722583441699175,823,-1,0,0,neg
SynthID,para,0,19,12,0.5042834890965732,0.5042834890965732,927,-1,0,0,neg
SynthID,para,0,19,13,0.49903713892709767,0.49903713892709767,798,-1,0,0,neg
SynthID,para,0,19,14,0.4962922966162707,0.4962922966162707,955,-1,0,0,neg
SynthID,para,0,20,11,0.4985401459854015,0.4985401459854015,955,-1,0,0,neg
SynthID,para,0,20,12,0.5047568710359408,0.5047568710359408,1214,-1,0,0,neg
SynthID,para,0,20,13,0.5015427769985975,0.5015427769985975,844,-1,0,0,neg
SynthID,para,0,20,14,0.5048906048906049,0.5048906048906049,939,-1,0,0,neg
SynthID,para,0,21,11,0.5008196721311475,0.5008196721311475,943,-1,0,0,neg
SynthID,para,0,21,12,0.503159922928709,0.503159922928709,966,-1,0,0,neg
SynthID,para,0,21,13,0.4989648033126294,0.4989648033126294,869,-1,0,0,neg
SynthID,para,0,21,14,0.5036802030456853,0.5036802030456853,874,-1,0,0,neg
SynthID,para,0,22,11,0.49803439803439803,0.49803439803439803,883,-1,0,0,neg
SynthID,para,0,22,12,0.4977802037845706,0.4977802037845706,1045,-1,0,0,neg
SynthID,para,0,22,13,0.5019350127783863,0.5019350127783863,1020,-1,0,0,neg
SynthID,para,0,22,14,0.5005747126436781,0.5005747126436781,969,-1,0,0,neg
SynthID,para,0,23,11,0.5020833333333333,0.5020833333333333,879,-1,0,0,neg
SynthID,para,0,23,12,0.4976678729392843,0.4976678729392843,897,-1,0,0,neg
SynthID,para,0,23,13,0.49772629772629773,0.49772629772629773,952,-1,0,0,neg
SynthID,para,0,23,14,0.5047366091190792,0.5047366091190792,841,-1,0,0,neg
SynthID,para,1,0,11,0.5211851851851852,0.5211851851851852,1065,-1,0,0,pos_SynthID
SynthID,para,1,0,12,0.5142118863049095,0.5142118863049095,892,-1,0,0,pos_SynthID
SynthID,para,1,0,13,0.5166894042746702,0.5166894042746702,857,-1,0,0,pos_SynthID
SynthID,para,1,0,14,0.5112979732643381,0.5112979732643381,893,-1,0,0,pos_SynthID
SynthID,para,1,1,11,0.5086446104589114,0.5086446104589114,1040,-1,0,0,pos_SynthID
SynthID,para,1,1,12,0.5139203354297693,0.5139203354297693,850,-1,0,0,pos_SynthID
SynthID,para,1,1,13,0.5181781539701733,0.5181781539701733,900,-1,0,0,pos_SynthID
SynthID,para,1,1,14,0.5087043722422784,0.5087043722422784,928,-1,0,0,pos_SynthID
SynthID,para,1,2,11,0.5436896807720861,0.5436896807720861,939,-1,0,0,pos_SynthID
SynthID,para,1,2,12,0.5578616352201258,0.5578616352201258,870,-1,0,0,pos_SynthID
SynthID,para,1,2,13,0.5525490196078431,0.5525490196078431,810,-1,0,0,pos_SynthID
SynthID,para,1,2,14,0.5454009433962265,0.5454009433962265,882,-1,0,0,pos_SynthID
SynthID,para,1,3,11,0.5164345403899722,0.5164345403899722,769,-1,0,0,pos_SynthID
SynthID,para,1,3,12,0.5129918337045286,0.5129918337045286,946,-1,0,0,pos_SynthID
SynthID,para,1,3,13,0.512879661668589,0.512879661668589,957,-1,0,0,pos_SynthID
SynthID,para,1,3,14,0.5134225466342255,0.5134225466342255,891,-1,0,0,pos_SynthID
SynthID,para,1,4,11,0.512094395280236,0.512094395280236,1800,-1,0,0,pos_SynthID
SynthID,para,1,4,12,0.5271422162404665,0.5271422162404665,916,-1,0,0,pos_SynthID
SynthID,para,1,4,13,0.524938574938575,0.524938574938575,973,-1,0,0,pos_SynthID
SynthID,para,1,4,14,0.5307460112117292,0.5307460112117292,979,-1,0,0,pos_SynthID
SynthID,para,1,5,11,0.512587064676617,0.512587064676617,765,-1,0,0,pos_SynthID
SynthID,para,1,5,12,0.5044600938967136,0.5044600938967136,934,-1,0,0,pos_SynthID
SynthID,para,1,5,13,0.5223597359735973,0.5223597359735973,901,-1,0,0,pos_SynthID
SynthID,para,1,5,14,0.5226058364159474,0.5226058364159474,931,-1,0,0,pos_SynthID
SynthID,para,1,6,11,0.5338520055325034,0.5338520055325034,1016,-1,0,0,pos_SynthID
SynthID,para,1,6,12,0.5327980969372584,0.5327980969372584,1198,-1,0,0,pos_SynthID
SynthID,para,1,6,13,0.5320622815379726,0.5320622815379726,1088,-1,0,0,pos_SynthID
SynthID,para,1,6,14,0.5337837837837838,0.5337837837837838,1109,-1,0,0,pos_SynthID
SynthID,para,1,7,11,0.5406642365330093,0.5406642365330093,863,-1,0,0,pos_SynthID
SynthID,para,1,7,12,0.5162772585669781,0.5162772585669781,1800,-1,0,0,pos_SynthID
SynthID,para,1,7,13,0.5454035874439462,0.5454035874439462,947,-1,0,0,pos_SynthID
SynthID,para,1,7,14,0.5444196428571428,0.5444196428571428,998,-1,0,0,pos_SynthID
SynthID,para,1,8,11,0.5160746812386157,0.5160746812386157,821,-1,0,0,pos_SynthID
SynthID,para,1,8,12,0.5135078969243557,0.5135078969243557,895,-1,0,0,pos_SynthID
SynthID,para,1,8,13,0.5179690949227373,0.5179690949227373,813,-1,0,0,pos_SynthID
SynthID,para,1,8,14,0.5177662785683484,0.5177662785683484,856,-1,0,0,pos_SynthID
SynthID,para,1,9,11,0.5239678899082569,0.5239678899082569,1012,-1,0,0,pos_SynthID
SynthID,para,1,9,12,0.5224765868886576,0.5224765868886576,1113,-1,0,0,pos_SynthID
SynthID,para,1,9,13,0.5242130750605327,0.5242130750605327,946,-1,0,0,pos_SynthID
SynthID,para,1,9,14,0.5176920403197776,0.5176920403197776,1117,-1,0,0,pos_SynthID
SynthID,para,1,10,11,0.539944617514711,0.539944617514711,1082,-1,0,0,pos_SynthID
SynthID,para,1,10,12,0.5399730820995963,0.5399730820995963,818,-1,0,0,pos_SynthID
SynthID,para,1,10,13,0.5401849516603615,0.5401849516603615,928,-1,0,0,pos_SynthID
SynthID,para,1,10,14,0.5444164567590261,0.5444164567590261,850,-1,0,0,pos_SynthID
SynthID,para,1,11,11,0.5241311796377875,0.5241311796377875,742,-1,0,0,pos_SynthID
SynthID,para,1,11,12,0.5287262872628726,0.5287262872628726,966,-1,0,0,pos_SynthID
SynthID,para,1,11,13,0.5215189873417722,0.5215189873417722,885,-1,0,0,pos_SynthID
SynthID,para,1,11,14,0.5292777134028582,0.5292777134028582,954,-1,0,0,pos_SynthID
SynthID,para,1,12,11,0.5229468599033816,0.5229468599033816,933,-1,0,0,pos_SynthID
SynthID,para,1,12,12,0.5216547901821061,0.5216547901821061,930,-1,0,0,pos_SynthID
SynthID,para,1,12,13,0.5308016877637131,0.5308016877637131,973,-1,0,0,pos_SynthID
SynthID,para,1,12,14,0.5334035827186512,0.5334035827186512,1037,-1,0,0,pos_SynthID
SynthID,para,1,13,11,0.5365155898424944,0.5365155898424944,1080,-1,0,0,pos_SynthID
SynthID,para,1,13,12,0.5204566210045662,0.5204566210045662,758,-1,0,0,pos_SynthID
SynthID,para,1,13,13,0.5361596736596737,0.5361596736596737,1181,-1,0,0,pos_SynthID
SynthID,para,1,13,14,0.5309547406673274,0.5309547406673274,1050,-1,0,0,pos_SynthID
SynthID,para,1,14,11,0.5180431177446103,0.5180431177446103,1103,-1,0,0,pos_SynthID
SynthID,para,1,14,12,0.523273746933053,0.523273746933053,1011,-1,0,0,pos_SynthID
SynthID,para,1,14,13,0.5288942695722356,0.5288942695722356,867,-1,0,0,pos_SynthID
SynthID,para,1,14,14,0.5287469287469287,0.5287469287469287,858,-1,0,0,pos_SynthID
SynthID,para,1,15,11,0.5220169361046959,0.5220169361046959,1024,-1,0,0,pos_SynthID
SynthID,para,1,15,12,0.5165464743589744,0.5165464743589744,954,-1,0,0,pos_SynthID
SynthID,para,1,15,13,0.5228029423151375,0.5228029423151375,1017,-1,0,0,pos_SynthID
SynthID,para,1,15,14,0.5267080745341615,0.5267080745341615,935,-1,0,0,pos_SynthID
SynthID,para,1,16,11,0.5487641950567802,0.5487641950567802,1046,-1,0,0,pos_SynthID
SynthID,para,1,16,12,0.5466740988480119,0.5466740988480119,972,-1,0,0,pos_SynthID
SynthID,para,1,16,13,0.5395565092989986,0.5395565092989986,978,-1,0,0,pos_SynthID
SynthID,para,1,16,14,0.5579268292682927,0.5579268292682927,887,-1,0,0,pos_SynthID
SynthID,para,1,17,11,0.5292237442922374,0.5292237442922374,875,-1,0,0,pos_SynthID
SynthID,para,1,17,12,0.5188288288288289,0.5188288288288289,842,-1,0,0,pos_SynthID
SynthID,para,1,17,13,0.5197124479757851,0.5197124479757851,958,-1,0,0,pos_SynthID
SynthID,para,1,17,14,0.5183778234086243,0.5183778234086243,1037,-1,0,0,pos_SynthID
SynthID,para,1,18,11,0.5244015719899964,0.5244015719899964,1096,-1,0,0,pos_SynthID
SynthID,para,1,18,12,0.5282312925170068,0.5282312925170068,1116,-1,0,0,pos_SynthID
SynthID,para,1,18,13,0.5110860578729801,0.5110860578729801,999,-1,0,0,pos_SynthID
SynthID,para,1,18,14,0.5221707222865971,0.5221707222865971,984,-1,0,0,pos_SynthID
SynthID,para,1,19,11,0.5470938375350141,0.5470938375350141,987,-1,0,0,pos_SynthID
SynthID,para,1,19,12,0.5333016777461221,0.5333016777461221,1190,-1,0,0,pos_SynthID
SynthID,para,1,19,13,0.5184547461368654,0.5184547461368654,783,-1,0,0,pos_SynthID
SynthID,para,1,19,14,0.531029810298103,0.531029810298103,746,-1,0,0,pos_SynthID
SynthID,para,1,20,11,0.5160822814399252,0.5160822814399252,857,-1,0,0,pos_SynthID
SynthID,para,1,20,12,0.5177721088435374,0.5177721088435374,1033,-1,0,0,pos_SynthID
SynthID,para,1,20,13,0.5093023255813953,0.5093023255813953,878,-1,0,0,pos_SynthID
SynthID,para,1,20,14,0.5242346938775511,0.5242346938775511,945,-1,0,0,pos_SynthID
SynthID,para,1,21,11,0.5227748691099476,0.5227748691099476,818,-1,0,0,pos_SynthID
SynthID,para,1,21,12,0.5365336658354115,0.5365336658354115,876,-1,0,0,pos_SynthID
SynthID,para,1,21,13,0.5234358430540828,0.5234358430540828,1046,-1,0,0,pos_SynthID
SynthID,para,1,21,14,0.5247272727272727,0.5247272727272727,879,-1,0,0,pos_SynthID
SynthID,para,1,22,11,0.5267857142857143,0.5267857142857143,965,-1,0,0,pos_SynthID
SynthID,para,1,22,12,0.5249269005847953,0.5249269005847953,988,-1,0,0,pos_SynthID
SynthID,para,1,22,13,0.5137474120082816,0.5137474120082816,928,-1,0,0,pos_SynthID
SynthID,para,1,22,14,0.5367674505412467,0.5367674505412467,952,-1,0,0,pos_SynthID
SynthID,para,1,23,11,0.5347038019451813,0.5347038019451813,836,-1,0,0,pos_SynthID
SynthID,para,1,23,12,0.5239442946990117,0.5239442946990117,796,-1,0,0,pos_SynthID
SynthID,para,1,23,13,0.5439503205128206,0.5439503205128206,897,-1,0,0,pos_SynthID
SynthID,para,1,23,14,0.5325255102040817,0.5325255102040817,829,-1,0,0,pos_SynthID
SynthID,launder,0,0,11,0.49937777777777775,0.49937777777777775,896,-1,0,0,neg
SynthID,launder,0,0,12,0.5057085828343313,0.5057085828343313,951,-1,0,0,neg
SynthID,launder,0,0,13,0.5003649635036497,0.5003649635036497,1018,-1,0,0,neg
SynthID,launder,0,0,14,0.5000423549343499,0.5000423549343499,928,-1,0,0,neg
SynthID,launder,0,1,11,0.5005148005148005,0.5005148005148005,856,-1,0,0,neg
SynthID,launder,0,1,12,0.4981527093596059,0.4981527093596059,900,-1,0,0,neg
SynthID,launder,0,1,13,0.49759903961584634,0.49759903961584634,940,-1,0,0,neg
SynthID,launder,0,1,14,0.4984725965858041,0.4984725965858041,856,-1,0,0,neg
SynthID,launder,0,2,11,0.4985611510791367,0.4985611510791367,896,-1,0,0,neg
SynthID,launder,0,2,12,0.5048436811977103,0.5048436811977103,799,-1,0,0,neg
SynthID,launder,0,2,13,0.4967551622418879,0.4967551622418879,855,-1,0,0,neg
SynthID,launder,0,2,14,0.5011944755505786,0.5011944755505786,953,-1,0,0,neg
SynthID,launder,0,3,11,0.5049204587495375,0.5049204587495375,983,-1,0,0,neg
SynthID,launder,0,3,12,0.5008888888888889,0.5008888888888889,903,-1,0,0,neg
SynthID,launder,0,3,13,0.5054032578466429,0.5054032578466429,952,-1,0,0,neg
SynthID,launder,0,3,14,0.5026297085998579,0.5026297085998579,1022,-1,0,0,neg
SynthID,launder,0,4,11,0.49798387096774194,0.49798387096774194,1118,-1,0,0,neg
SynthID,launder,0,4,12,0.49872102318145484,0.49872102318145484,1012,-1,0,0,neg
SynthID,launder,0,4,13,0.4987788331071913,0.4987788331071913,912,-1,0,0,neg
SynthID,launder,0,4,14,0.5028944911297852,0.5028944911297852,848,-1,0,0,neg
SynthID,launder,0,5,11,0.5036510194404932,0.5036510194404932,816,-1,0,0,neg
SynthID,launder,0,5,12,0.5060684872128305,0.5060684872128305,876,-1,0,0,neg
SynthID,launder,0,5,13,0.5061568627450981,0.5061568627450981,939,-1,0,0,neg
SynthID,launder,0,5,14,0.5025503355704698,0.5025503355704698,868,-1,0,0,neg
SynthID,launder,0,6,11,0.5058689024390244,0.5058689024390244,1423,-1,0,0,neg
SynthID,launder,0,6,12,0.5000443262411347,0.5000443262411347,812,-1,0,0,neg
SynthID,launder,0,6,13,0.4994095069382935,0.4994095069382935,1198,-1,0,0,neg
SynthID,launder,0,6,14,0.5000300842358604,0.5000300842358604,1203,-1,0,0,neg
SynthID,launder,0,7,11,0.5043921568627451,0.5043921568627451,893,-1,0,0,neg
SynthID,launder,0,7,12,0.5011734028683181,0.5011734028683181,830,-1,0,0,neg
SynthID,launder,0,7,13,0.4987709497206704,0.4987709497206704,967,-1,0,0,neg
SynthID,launder,0,7,14,0.5008333333333334,0.5008333333333334,854,-1,0,0,neg
SynthID,launder,0,8,11,0.49593621399176957,0.49593621399176957,769,-1,0,0,neg
SynthID,launder,0,8,12,0.49990904956798543,0.49990904956798543,793,-1,0,0,neg
SynthID,launder,0,8,13,0.5041170634920635,0.5041170634920635,764,-1,0,0,neg
SynthID,launder,0,8,14,0.5054483054483054,0.5054483054483054,902,-1,0,0,neg
SynthID,launder,0,9,11,0.49600329625051504,0.49600329625051504,941,-1,0,0,neg
SynthID,launder,0,9,12,0.5053200332502078,0.5053200332502078,951,-1,0,0,neg
SynthID,launder,0,9,13,0.5027376988531261,0.5027376988531261,1037,-1,0,0,neg
SynthID,launder,0,9,14,0.4984812150279776,0.4984812150279776,981,-1,0,0,neg
SynthID,launder,0,10,11,0.49859872611464967,0.49859872611464967,875,-1,0,0,neg
SynthID,launder,0,10,12,0.5045726495726496,0.5045726495726496,853,-1,0,0,neg
SynthID,launder,0,10,13,0.49853768278965127,0.49853768278965127,965,-1,0,0,neg
SynthID,launder,0,10,14,0.5013920240782543,0.5013920240782543,957,-1,0,0,neg
SynthID,launder,0,11,11,0.5009650180940892,0.5009650180940892,914,-1,0,0,neg
SynthID,launder,0,11,12,0.5056951423785595,0.5056951423785595,885,-1,0,0,neg
SynthID,launder,0,11,13,0.5018587360594795,0.5018587360594795,908,-1,0,0,neg
SynthID,launder,0,11,14,0.5049382716049383,0.5049382716049383,843,-1,0,0,neg
SynthID,launder,0,12,11,0.4982005141388175,0.4982005141388175,888,-1,0,0,neg
SynthID,launder,0,12,12,0.4996119518820334,0.4996119518820334,949,-1,0,0,neg
SynthID,launder,0,12,13,0.5011418533157663,0.5011418533157663,853,-1,0,0,neg
SynthID,launder,0,12,14,0.49826162538026947,0.49826162538026947,861,-1,0,0,neg
SynthID,launder,0,13,11,0.5042650103519669,0.5042650103519669,819,-1,0,0,neg
SynthID,launder,0,13,12,0.49929916776171707,0.49929916776171707,782,-1,0,0,neg
SynthID,launder,0,13,13,0.49735042735042734,0.49735042735042734,805,-1,0,0,neg
SynthID,launder,0,13,14,0.5,0.5,1004,-1,0,0,neg
SynthID,launder,0,14,11,0.496025641025641,0.496025641025641,853,-1,0,0,neg
SynthID,launder,0,14,12,0.5016122984626922,0.5016122984626922,973,-1,0,0,neg
SynthID,launder,0,14,13,0.5082952815829528,0.5082952815829528,953,-1,0,0,neg
SynthID,launder,0,14,14,0.5072009291521486,0.5072009291521486,942,-1,0,0,neg
SynthID,launder,0,15,11,0.5045990566037736,0.5045990566037736,1018,-1,0,0,neg
SynthID,launder,0,15,12,0.5009181636726547,0.5009181636726547,1025,-1,0,0,neg
SynthID,launder,0,15,13,0.4995709995709996,0.4995709995709996,998,-1,0,0,neg
SynthID,launder,0,15,14,0.5008558558558559,0.5008558558558559,906,-1,0,0,neg
SynthID,launder,0,16,11,0.5014285714285714,0.5014285714285714,980,-1,0,0,neg
SynthID,launder,0,16,12,0.4935251798561151,0.4935251798561151,914,-1,0,0,neg
